text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
DELIVERY  BUY SKMEGGPROD CMP 63 SL 57 TARGET 75 - 80 - 85 ,1122,"[{""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 14, ""end"": 24, ""text"": ""SKMEGGPROD"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 31, ""text"": ""63"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 37, ""text"": ""57"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 47, ""text"": ""75"", ""labels"": [""exit""]}, {""start"": 50, ""end"": 52, ""text"": ""80"", ""labels"": [""exit2""]}, {""start"": 55, ""end"": 57, ""text"": ""85"", ""labels"": [""exit3""]}]",1,1128,2022-09-15T14:31:33.402600Z,2022-09-15T14:31:33.402667Z,15.587
INTRADAY : BUY HEMIPROP CMP 116.70 SL 114 TARGET 120 ,1121,"[{""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 15, ""end"": 23, ""text"": ""HEMIPROP"", ""labels"": [""symbol""]}, {""start"": 28, ""end"": 34, ""text"": ""116.70"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 41, ""text"": ""114"", ""labels"": [""sl""]}, {""start"": 49, ""end"": 52, ""text"": ""120"", ""labels"": [""exit""]}]",1,1127,2022-09-15T14:31:16.637372Z,2022-09-15T14:31:16.637416Z,16.388
NACLIND ,1120,"[{""start"": 0, ""end"": 7, ""text"": ""NACLIND"", ""labels"": [""symbol""]}]",1,1126,2022-09-15T14:30:58.680203Z,2022-09-15T14:30:58.680267Z,2.167
NACLIND... RSI BREAKING OUT.. DON'T MISS ,1119,"[{""start"": 0, ""end"": 7, ""text"": ""NACLIND"", ""labels"": [""symbol""]}]",1,1125,2022-09-15T14:30:55.566084Z,2022-09-15T14:30:55.566149Z,5.685
INTRADAY UPDATE  HEMIPROP GIVEN A BUY AT 116.70 TOUCHED TARGET 120 ,1118,"[{""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 17, ""end"": 25, ""text"": ""HEMIPROP"", ""labels"": [""symbol""]}, {""start"": 41, ""end"": 47, ""text"": ""116.70"", ""labels"": [""enter""]}, {""start"": 63, ""end"": 66, ""text"": ""120"", ""labels"": [""touched""]}]",1,1124,2022-09-15T14:30:47.881900Z,2022-09-15T14:30:47.881943Z,11.342
DON'T MISS NACLIND.. ABOVE 81.50 LEVELS ,1117,"[{""start"": 11, ""end"": 18, ""text"": ""NACLIND"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 32, ""text"": ""81.50"", ""labels"": [""enter""]}]",1,1123,2022-09-15T14:30:35.373357Z,2022-09-15T14:30:35.373407Z,6.393
INTRADAY UPDATE  NACLIND DIDN'T GO ABOVE 81.50 HENCE CALL STANDS CANCELLED ,1116,"[{""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 17, ""end"": 24, ""text"": ""NACLIND"", ""labels"": [""symbol""]}, {""start"": 41, ""end"": 46, ""text"": ""81.50"", ""labels"": [""enter""]}]",1,1122,2022-09-15T14:30:27.774044Z,2022-09-15T14:30:27.774102Z,9.847
GEEKAYWIRE.. FUNDAMENTALLY ALSO LOOKING VERY GOOD ,1115,"[{""start"": 0, ""end"": 10, ""text"": ""GEEKAYWIRE"", ""labels"": [""symbol""]}]",1,1121,2022-09-15T14:30:16.880790Z,2022-09-15T14:30:16.880838Z,2.55
BINDAAAST BUY GEEKAYWIRE ,1114,"[{""start"": 14, ""end"": 24, ""text"": ""GEEKAYWIRE"", ""labels"": [""symbol""]}]",1,1120,2022-09-15T14:30:13.025053Z,2022-09-15T14:30:13.025137Z,4.215
GEEKAYWIRE TRYING TO BREAKOUT.... ,1113,"[{""start"": 0, ""end"": 10, ""text"": ""GEEKAYWIRE"", ""labels"": [""symbol""]}]",1,1119,2022-09-15T14:30:05.512835Z,2022-09-15T14:30:05.512894Z,6.695
FLAG PATTERN IN GEEKAYWIRE ,1112,"[{""start"": 16, ""end"": 26, ""text"": ""GEEKAYWIRE"", ""labels"": [""symbol""]}]",1,1118,2022-09-15T14:29:57.701028Z,2022-09-15T14:29:57.701069Z,3.001
INTRADAY :BUY NOCIL CMP 266 SL 262 TARGET 270 - 275 ,1111,"[{""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 14, ""end"": 19, ""text"": ""NOCIL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 27, ""text"": ""266"", ""labels"": [""enter""]}, {""start"": 31, ""end"": 34, ""text"": ""262"", ""labels"": [""sl""]}, {""start"": 42, ""end"": 45, ""text"": ""270"", ""labels"": [""exit""]}, {""start"": 48, ""end"": 51, ""text"": ""275"", ""labels"": [""exit2""]}]",1,1117,2022-09-15T14:29:53.494950Z,2022-09-15T14:29:53.495020Z,14.737
INTRADAY UPDATE  NOCIL GIVEN FOR INTRADAY AT 266 TOUCHED FIRST TARGET 270  HIGH : 271.60 ,1110,"[{""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 17, ""end"": 22, ""text"": ""NOCIL"", ""labels"": [""symbol""]}, {""start"": 45, ""end"": 48, ""text"": ""266"", ""labels"": [""enter""]}, {""start"": 70, ""end"": 73, ""text"": ""270"", ""labels"": [""touched""]}]",1,1116,2022-09-15T14:29:37.560157Z,2022-09-15T14:29:37.560201Z,14.69
OIL ROCKING.. NONSTOP... 263 TO 276+ ,1107,"[{""start"": 0, ""end"": 3, ""text"": ""OIL"", ""labels"": [""symbol""]}, {""start"": 25, ""end"": 28, ""text"": ""263"", ""labels"": [""enter""]}, {""start"": 32, ""end"": 35, ""text"": ""276"", ""labels"": [""touched""]}]",1,1113,2022-09-14T17:20:36.364460Z,2022-09-15T14:29:13.644731Z,12.872
BTST : MAXVIL CMP 102 ,1106,"[{""start"": 7, ""end"": 13, ""text"": ""MAXVIL"", ""labels"": [""symbol""]}, {""start"": 18, ""end"": 21, ""text"": ""102"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,1112,2022-09-14T17:20:25.136101Z,2022-09-15T14:29:07.901558Z,5.99
INTRADAY : BUY JKPAPER ABOVE 350 SL 346 TARGET 355 - 360 ,1103,"[{""start"": 15, ""end"": 22, ""text"": ""JKPAPER"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""350"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""346"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""355"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 53, ""end"": 56, ""text"": ""360"", ""labels"": [""exit2""]}]",1,1109,2022-09-14T17:20:08.678300Z,2022-09-15T14:29:04.298380Z,9.015
INTRADAY : BUY DEEPAKFERT ABOVE 712 SL 704 TARGET 720 - 727 ,1102,"[{""start"": 15, ""end"": 25, ""text"": ""DEEPAKFERT"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""712"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""704"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""720"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""727"", ""labels"": [""exit2""]}]",1,1108,2022-09-14T17:20:00.232238Z,2022-09-15T14:28:59.368129Z,9.984
INTRADAY : UY TIMETECHNO ABOVE 110 SL 108 TARGET 113 - 116 - 120 ,1099,"[{""start"": 14, ""end"": 24, ""text"": ""TIMETECHNO"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 34, ""text"": ""110"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 41, ""text"": ""108"", ""labels"": [""sl""]}, {""start"": 49, ""end"": 52, ""text"": ""113"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 55, ""end"": 58, ""text"": ""116"", ""labels"": [""exit2""]}, {""start"": 61, ""end"": 64, ""text"": ""120"", ""labels"": [""exit3""]}]",1,1105,2022-09-14T17:19:33.402381Z,2022-09-15T14:28:46.901490Z,12.274999999999999
FRIENDS...  KEEP   ALMONDZ ON RADAR  ABOVE 99 CAN ZOOM UPTO 108 - 110+ LEVELS ,1097,"[{""start"": 19, ""end"": 26, ""text"": ""ALMONDZ"", ""labels"": [""symbol""]}, {""start"": 43, ""end"": 45, ""text"": ""99"", ""labels"": [""enter""]}, {""start"": 60, ""end"": 63, ""text"": ""108"", ""labels"": [""exit""]}, {""start"": 66, ""end"": 69, ""text"": ""110"", ""labels"": [""exit2""]}]",1,1103,2022-09-14T17:19:08.289507Z,2022-09-15T14:28:37.746758Z,13.225999999999999
INTRADAY  BUY ALMONDZ ABOVE 99 SL 97.50 TARGET 105 - 108 - 112+ ,1096,"[{""start"": 14, ""end"": 21, ""text"": ""ALMONDZ"", ""labels"": [""symbol""]}, {""start"": 28, ""end"": 30, ""text"": ""99"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 39, ""text"": ""97.50"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""105"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 53, ""end"": 56, ""text"": ""108"", ""labels"": [""exit2""]}, {""start"": 59, ""end"": 62, ""text"": ""112"", ""labels"": [""exit3""]}]",1,1102,2022-09-14T17:18:58.329487Z,2022-09-15T14:28:30.518441Z,12.742
INTRADAY : BUY SELAN ABOVE 202 SL 199 TARGET 205 - 208 ,1091,"[{""start"": 15, ""end"": 20, ""text"": ""SELAN"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 30, ""text"": ""202"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 37, ""text"": ""199"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 48, ""text"": ""205"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 51, ""end"": 54, ""text"": ""208"", ""labels"": [""exit2""]}]",1,1097,2022-09-14T17:18:09.302126Z,2022-09-15T14:28:16.767230Z,9.796
SELAN ROCKING... MADE HIGH 206 CLEARING TARGET OF 205  GIVEN FOR INTRADAY AT 202 ,1089,"[{""start"": 0, ""end"": 5, ""text"": ""SELAN"", ""labels"": [""symbol""]}, {""start"": 77, ""end"": 80, ""text"": ""202"", ""labels"": [""enter""]}, {""start"": 50, ""end"": 53, ""text"": ""205"", ""labels"": [""touched""]}]",1,1095,2022-09-14T17:17:52.637649Z,2022-09-15T14:28:08.165359Z,22.261
INTRADAY UPDATE  DEEPAKFERT GIVEN ABOVE 712 TOUCHED FIRST TARGET 720 (HIGH : 721.95) ,1086,"[{""start"": 17, ""end"": 27, ""text"": ""DEEPAKFERT"", ""labels"": [""symbol""]}, {""start"": 40, ""end"": 43, ""text"": ""712"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 65, ""end"": 68, ""text"": ""720"", ""labels"": [""touched""]}]",1,1092,2022-09-14T17:17:13.497281Z,2022-09-15T14:27:51.603448Z,11.676
BTST : RELIGARE CMP 141 ,1085,"[{""start"": 7, ""end"": 15, ""text"": ""RELIGARE"", ""labels"": [""symbol""]}, {""start"": 20, ""end"": 23, ""text"": ""141"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,1091,2022-09-14T17:17:04.758443Z,2022-09-15T14:27:44.068791Z,6.33
INTRADAY : BUY COALINDIA CMP 201 SL 198 TARGET 205 - 208 - 211 ,1080,"[{""start"": 15, ""end"": 24, ""text"": ""COALINDIA"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""201"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""198"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""205"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""exit2""]}, {""start"": 53, ""end"": 56, ""text"": ""208"", ""labels"": [""exit2""]}, {""start"": 59, ""end"": 62, ""text"": ""211"", ""labels"": [""exit3""]}]",1,1086,2022-09-14T17:16:36.011489Z,2022-09-15T14:27:36.707623Z,14.071000000000002
DELIVERY : BUY EMAMIPAP CMP 149 SL 139 TARGET 170  MOMENTUM ABOVE 150 - 151 ,1079,"[{""start"": 15, ""end"": 23, ""text"": ""EMAMIPAP"", ""labels"": [""symbol""]}, {""start"": 28, ""end"": 31, ""text"": ""149"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 38, ""text"": ""139"", ""labels"": [""sl""]}, {""start"": 46, ""end"": 49, ""text"": ""170"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 66, ""end"": 69, ""text"": ""150"", ""labels"": [""entry_momentum""]}]",1,1085,2022-09-14T17:16:27.728416Z,2022-09-15T14:27:26.494637Z,24.389
INTRADAY : BUY DCAL CMP 130 SL 127 TARGET 135 - 140 ,1075,"[{""start"": 15, ""end"": 19, ""text"": ""DCAL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 27, ""text"": ""130"", ""labels"": [""enter""]}, {""start"": 31, ""end"": 34, ""text"": ""127"", ""labels"": [""sl""]}, {""start"": 42, ""end"": 45, ""text"": ""135"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 48, ""end"": 51, ""text"": ""140"", ""labels"": [""exit2""]}]",1,1081,2022-09-14T17:15:45.531154Z,2022-09-15T14:27:06.722101Z,9.867
INTRADAY UPDATE  DCAL GIVEN A BUY AT 130 TOUCHED FIRST TARGET 135 (HIGH : 136.35) ,1074,"[{""start"": 17, ""end"": 21, ""text"": ""DCAL"", ""labels"": [""symbol""]}, {""start"": 37, ""end"": 40, ""text"": ""130"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 62, ""end"": 65, ""text"": ""135"", ""labels"": [""touched""]}]",1,1080,2022-09-14T17:15:36.697778Z,2022-09-15T14:27:01.500416Z,18.097
BTST : WELSPUNIND CMP 71.85 ,1073,"[{""start"": 7, ""end"": 17, ""text"": ""WELSPUNIND"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 27, ""text"": ""71.85"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,1079,2022-09-14T17:15:26.610400Z,2022-09-15T14:26:49.093739Z,6.1080000000000005
WELSPUNIND.. GOING STRONG... 71.85 TO 73+ ,1072,"[{""start"": 0, ""end"": 10, ""text"": ""WELSPUNIND"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 34, ""text"": ""71.85"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 40, ""text"": ""73"", ""labels"": [""touched""]}]",1,1078,2022-09-14T17:15:19.634669Z,2022-09-15T14:26:45.705432Z,9.451
INTRADAY : BUY DELTACORP CMP 193.50 SL 190 TARGET 197 - 201 - 205 ,1070,"[{""start"": 15, ""end"": 24, ""text"": ""DELTACORP"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 35, ""text"": ""193.50"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""190"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""197"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""201"", ""labels"": [""exit2""]}, {""start"": 62, ""end"": 65, ""text"": ""205"", ""labels"": [""exit3""]}]",1,1076,2022-09-14T17:15:07.041471Z,2022-09-15T14:26:38.486235Z,13.799
INTRADAY : BUY JKPAPER ABOVE 346 SL 342 TARGET 350 - 355 - 360 ,1068,"[{""start"": 15, ""end"": 22, ""text"": ""JKPAPER"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""346"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""342"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""350"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 53, ""end"": 56, ""text"": ""355"", ""labels"": [""exit2""]}, {""start"": 59, ""end"": 62, ""text"": ""360"", ""labels"": [""exit3""]}]",1,1074,2022-09-14T17:14:50.850663Z,2022-09-15T14:26:29.213328Z,10.274999999999999
INTRADAY : BUY THEINVEST CMP 107 SL 105 TARGET 110 - 113 - 116 ,1066,"[{""start"": 15, ""end"": 24, ""text"": ""THEINVEST"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""107"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""105"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""110"", ""labels"": [""exit""]}, {""start"": 53, ""end"": 56, ""text"": ""113"", ""labels"": [""exit2""]}, {""start"": 59, ""end"": 62, ""text"": ""116"", ""labels"": [""exit3""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,1072,2022-09-14T17:14:29.406419Z,2022-09-15T14:26:19.999364Z,13.768
BTST : SAKAR CMP 175 ,1065,"[{""start"": 7, ""end"": 12, ""text"": ""SAKAR"", ""labels"": [""symbol""]}, {""start"": 17, ""end"": 20, ""text"": ""175"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,1071,2022-09-14T17:14:19.319228Z,2022-09-15T14:26:12.142498Z,6.662
OUR BTST.. GIVEN IN SAKAR AT 175 GOING STRONG TODAY ITSELF AT 179.70 ,1064,"[{""start"": 20, ""end"": 25, ""text"": ""SAKAR"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""175"", ""labels"": [""enter""]}, {""start"": 4, ""end"": 8, ""text"": ""BTST"", ""labels"": [""btst""]}, {""start"": 62, ""end"": 68, ""text"": ""179.70"", ""labels"": [""touched""]}]",1,1070,2022-09-14T17:14:12.319667Z,2022-09-15T14:26:08.302954Z,24.404
BTST : TECHNOE CMP 290 ,1063,"[{""start"": 7, ""end"": 14, ""text"": ""TECHNOE"", ""labels"": [""symbol""]}, {""start"": 19, ""end"": 22, ""text"": ""290"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,1069,2022-09-14T17:13:53.833443Z,2022-09-15T14:25:58.290889Z,4.791
BTST : INDUSTOWER CMP 207 ,1062,"[{""start"": 7, ""end"": 17, ""text"": ""INDUSTOWER"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 25, ""text"": ""207"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,1068,2022-09-14T17:13:47.996083Z,2022-09-15T14:25:55.257141Z,7.146
DELTACORP MOVING NOW..... 195.90 TO 193 LEVELS ,1061,"[{""start"": 0, ""end"": 9, ""text"": ""DELTACORP"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 32, ""text"": ""195.90"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""193"", ""labels"": [""touched""]}]",1,1067,2022-09-14T17:13:39.877176Z,2022-09-15T14:25:52.320844Z,31.865000000000002
BTST GIVEN IN SAKAR AT 175 LEVELS... ROCKING NOW AT 181.60 ,1060,"[{""start"": 14, ""end"": 19, ""text"": ""SAKAR"", ""labels"": [""symbol""]}, {""start"": 23, ""end"": 26, ""text"": ""175"", ""labels"": [""enter""]}, {""start"": 52, ""end"": 58, ""text"": ""181.60"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,1066,2022-09-14T17:13:11.177288Z,2022-09-15T14:25:45.117470Z,12.57
TECHNOE GIVEN FOR BTST TODAY  ALSO DID 290 TO 294.85 INTRADAY ITSELF ,1059,"[{""start"": 0, ""end"": 7, ""text"": ""TECHNOE"", ""labels"": [""symbol""]}, {""start"": 39, ""end"": 42, ""text"": ""290"", ""labels"": [""enter""]}, {""start"": 18, ""end"": 22, ""text"": ""BTST"", ""labels"": [""btst""]}, {""start"": 53, ""end"": 61, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 46, ""end"": 52, ""text"": ""294.85"", ""labels"": [""touched""]}]",1,1065,2022-09-14T17:12:57.973347Z,2022-09-15T14:25:41.425595Z,18.171
BTST : ROSSELLIND ,1058,"[{""start"": 7, ""end"": 17, ""text"": ""ROSSELLIND"", ""labels"": [""symbol""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,1064,2022-09-14T17:12:46.369282Z,2022-09-15T14:25:30.110761Z,4.715
BTST : ROSSELLIND CMP 188 ,1057,"[{""start"": 7, ""end"": 17, ""text"": ""ROSSELLIND"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 25, ""text"": ""188"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,1063,2022-09-14T17:12:40.549295Z,2022-09-15T14:25:26.381993Z,5.7059999999999995
INTRADAY : BUY MARATHON ABOVE 155 SL 153 TARGET 158 - 161 ,1056,"[{""start"": 15, ""end"": 23, ""text"": ""MARATHON"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 33, ""text"": ""155"", ""labels"": [""enter""]}, {""start"": 37, ""end"": 40, ""text"": ""153"", ""labels"": [""sl""]}, {""start"": 48, ""end"": 51, ""text"": ""158"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 54, ""end"": 57, ""text"": ""161"", ""labels"": [""exit2""]}]",1,1062,2022-09-14T17:12:33.256809Z,2022-09-15T14:25:23.151781Z,11.34
INTRADAY : BUY GINNIFILA ABOVE 38 SL 36.50 TARGET 42 - 44 ,1049,"[{""start"": 15, ""end"": 24, ""text"": ""GINNIFILA"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 33, ""text"": ""38"", ""labels"": [""enter""]}, {""start"": 37, ""end"": 42, ""text"": ""36.50"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 52, ""text"": ""42"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 55, ""end"": 57, ""text"": ""44"", ""labels"": [""exit2""]}]",1,1055,2022-09-14T17:11:34.585137Z,2022-09-15T14:25:08.651245Z,12.413
FRIENDS.... WATCHOUT  MARATHON GIVEN AT 155 IS NOW ON UPPER CIRCUIT AT 172.65 ,1046,"[{""start"": 22, ""end"": 30, ""text"": ""MARATHON"", ""labels"": [""symbol""]}, {""start"": 40, ""end"": 43, ""text"": ""155"", ""labels"": [""enter""]}, {""start"": 71, ""end"": 77, ""text"": ""172.65"", ""labels"": [""touched""]}]",1,1052,2022-09-14T17:11:12.250213Z,2022-09-15T14:24:58.360966Z,10.379
INTRADAY : BUY V2RETAIL ABOVE 115 SL 113 TARGET 120 - 123 - 128 - 133 ,1045,"[{""start"": 15, ""end"": 23, ""text"": ""V2RETAIL"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 33, ""text"": ""115"", ""labels"": [""enter""]}, {""start"": 37, ""end"": 40, ""text"": ""113"", ""labels"": [""sl""]}, {""start"": 48, ""end"": 51, ""text"": ""120"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 54, ""end"": 57, ""text"": ""123"", ""labels"": [""exit2""]}, {""start"": 60, ""end"": 63, ""text"": ""128"", ""labels"": [""exit3""]}]",1,1051,2022-09-14T17:10:05.595610Z,2022-09-15T14:24:51.844914Z,11.472999999999999
INTRADAY : BUY ORICONENT ABOVE 29 SL 27.50 TARGET 34+ ,1043,"[{""start"": 15, ""end"": 24, ""text"": ""ORICONENT"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 33, ""text"": ""29"", ""labels"": [""enter""]}, {""start"": 37, ""end"": 42, ""text"": ""27.50"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 52, ""text"": ""34"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,1049,2022-09-14T17:09:47.963325Z,2022-09-15T14:24:44.114795Z,9.274
INTRADAY : BUY WELENT ABOVE 110 SL 108 TARGET 113 - 115 ,1040,"[{""start"": 15, ""end"": 21, ""text"": ""WELENT"", ""labels"": [""symbol""]}, {""start"": 28, ""end"": 31, ""text"": ""110"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 38, ""text"": ""108"", ""labels"": [""sl""]}, {""start"": 46, ""end"": 49, ""text"": ""113"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 52, ""end"": 55, ""text"": ""115"", ""labels"": [""exit2""]}]",1,1046,2022-09-14T17:09:25.072792Z,2022-09-15T14:24:38.143605Z,9.52
INTRADAY : BUY DSSL ABOVE 365 SUSTAINING SL 361 TARGET 370 - 375 ,1039,"[{""start"": 15, ""end"": 19, ""text"": ""DSSL"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 29, ""text"": ""365"", ""labels"": [""enter""]}, {""start"": 44, ""end"": 47, ""text"": ""361"", ""labels"": [""sl""]}, {""start"": 55, ""end"": 58, ""text"": ""370"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 61, ""end"": 64, ""text"": ""375"", ""labels"": [""exit2""]}]",1,1045,2022-09-14T17:09:16.074332Z,2022-09-15T14:24:33.417779Z,22.689999999999998
