text,label
"['FRIENDS', 'EYES', 'ON', 'GILLANDERS', 'ITS', 'ON', 'A', 'SUPER', 'BREAKOUT', 'ABOVE', '76', 'CAN', 'GIVE', 'AN', 'AWESOME', 'BREAKOUT']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'GILLANDERS', 'ABOVE', '76', 'SL', '74', '50', 'TARGET', '83', '85']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA']"
"['GILLANDERS', 'HAVE', 'BROKEN', 'THE', 'TRENDLINE', ""DON'T"", 'MISS', 'LOOING', 'AWESOME']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'DELIVERY', 'DELIVERY', 'BUY', 'PEARLPOLY', 'CMP', '26', 'SL', '19', 'TARGET', '45']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['PEARLPOLY', 'TWO', 'FLAGS']","['symbol', 'NANA', 'NANA']"
"['INTRADAY', 'UPDATE', 'VTL', 'GIVEN', 'ABV', '330', 'TOUCHED', 'FIRST', 'TARGET', '335', 'HIGH', '335', '20']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'exit', 'NANA']"
"['GILLANDERS', 'GIVEN', 'AT', '76', 'GOING', 'STRONG', 'AT', '79', '40']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'SANGHVIMOV', 'ABOVE', '260', 'SL', '257', 'TARGET', '265', '270', '275']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['SANGHVIMOV', ""DIDN'T"", 'GO', 'ABOVE', '260', 'HENCE', 'CALL', 'STANDS', 'CANCELLED']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['VTL', 'GIVEN', 'FOR', 'INTRADAY', 'ABV', '330', 'TOUCHED', '338', '80', 'NEARING', 'SECOND', 'TARGET', 'OF', '340']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['FRIENDS', 'PLZ', 'WATCH', 'GENCON', 'ABOVE', '34', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['GENCON', 'AWESOME', 'PATTERN', 'ON', 'CHARTS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'GENCON', 'CMP', '33', '50', 'SL', '27', 'TARGET', '52', 'MOMENTUM', 'ABOVE', '34']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'enter']"
"['A', 'MOVE', 'ABOVE', '34', 'CAN', 'GIVE', 'A', 'SOLID', 'AND', 'ROCKING', 'ROCKET', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['GENCON', 'HAS', 'SAME', 'PATTERN', 'LIKE', 'AMDIND', 'IT', 'CAN', 'MOVE', 'UP', 'HUGE', 'CLOSING', 'ABOVE', '34']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['GENCON', 'MAKING', 'SAME', 'PATTERN', 'A', 'MOVE', 'ABOVE', '34', 'YELLOW', 'ARROW', 'CAN', 'GIVE', 'A', 'SUPER', 'DUPER', 'UPMOVE']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['THERE', 'IS', 'INVERTED', 'H', 'S', 'PATTERN', 'AND', 'CONVERGENCE', 'OF', 'AVERAGES', 'BINDAAST', 'BUY', 'ON', 'A', 'MOVE', 'ABV', '34']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['GENCON', 'TRYING', 'TO', 'BREAKOUT', 'WATCHOUT']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'DANGEE', 'CMP', '430']","['NANA', 'symbol', 'NANA', 'enter']"
"['BTST', 'GIVEN', 'IN', 'DANGEE', 'AT', '430', 'GOING', 'STRONG', 'AT', '438']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit']"
"['BTST', 'ARIHANT', 'CMP', '194']","['NANA', 'symbol', 'NANA', 'enter']"
"['SYMBOL', 'ARIHANTSUP']","['NANA', 'symbol']"
"['ARIHANTSUP', 'GIVEN', 'FOR', 'BTST', 'AT', '194', 'GOING', 'STRONG', 'AT', '197']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'EMAMIREAL', 'ABOVE', '71', 'SL', '69', 'TARGET', '78']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['DELIVERY', 'BUY', 'CMICABLES', 'CMP', '29', 'SL', '20', 'TARGET', '55', '65']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INTRADAY', 'BUY', 'SANGHVIMOV', 'ABOVE', '260', 'SL', '257', 'TARGET', '266', '270']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SANGHVIMOV', 'MOVED', 'UP', 'TO', '262', '20', 'ABOVE', '262', '70', 'THERE', 'IS', 'A', 'LIFE', 'BREAKOUT']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'UPDATE', 'SANGHVIMOV', 'GIVEN', 'A', 'BUY', 'ABOVE', '260', 'TOUCHED', '265', '20']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'BREAKOUT', 'INTRADAY', 'BUY', '20MICRONS', 'ABOVE', '112', 'SL', '109', 'TARGET', '120']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['20MICRONS', 'LOOKING', 'SUPER', 'HOT']","['symbol', 'NANA', 'NANA', 'NANA']"
"[""DON'T"", 'MISS', '20MICRONS', 'ABOVE', '112', 'FOR', 'SUPER', 'DUPER', 'GAINS']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'HOVS', 'ABOVE', '61', '50', 'SL', '60', 'TARGET', '68']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['HOVS', 'ON', 'A', 'SUPER', 'DUPER', 'INVERTED', 'H', 'S', 'PATTERN']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
['HOVS'],['symbol']
"['BTST', 'ELGIEQUIP', 'CMP', '465']","['NANA', 'symbol', 'NANA', 'enter']"
"['INTRADAY', 'BUY', 'SHANTIGEAR', 'ABOVE', '262', 'SL', '259', 'TARGET', '270', 'CMP', '261']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'enter']"
"['INTRADAY', 'UPDATE', 'SHANTIGEAR', 'GIVEN', 'ABOVE', '262', 'TOUCHED', '267', 'KEEP', 'ON', 'BOOKING', 'TRAILING', 'ACCORDINGLY']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['RSI', 'BREAKOUT', 'INTRADAY', 'BUY', 'HERCULES', 'ABOVE', '142', 'SL', '139', 'TARGET', '150', '155', '160']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['HERCULES', 'GOOD', 'VOLUMES', 'RSI', 'BREAKING', 'OUT']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'UPDATE', 'SHANTIGEAR', 'GIVEN', 'A', 'BUY', 'ABOVE', '262', 'TOUCHED', 'TARGET', '270']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'exit']"
"['HERCULES', 'LEVEL', 'IS', 'ABOVE', '142', 'HENCE', 'ABOVE', '142', 'WE', 'MAY', 'SEE', 'A', 'GOOD', 'UPMOVE']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'BHARATGEAR', 'ABOVE', '182', 'SL', '179', 'TARGET', '190']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['FRIENDS', 'EYES', 'ON', 'KUANTUM', 'ABOVE', '87', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'KUANTUM', 'ABOVE', '87', 'SL', '85', '50', 'TARGET', '97']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'BBL', 'ABOVE', '1880', 'SL', '1860', 'TARGET', '1920', '1950']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['HERCULES', 'HAVE', 'YET', 'NOT', 'GONE', 'ABOVE', '142', 'BHARATGEAR', 'HAVE', 'YET', 'NOT', 'GONE', 'ABOVE', '182']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['BBL', 'ABOVE', '1880', 'TOUCHED', '1897']","['symbol', 'NANA', 'enter', 'NANA', 'exit']"
"['DELIVERY', 'BUY', 'BEPL', 'CMP', '117', '50', 'SL', '100', 'TARGET', '150']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['DELIVERY', 'BUY', 'GIVEN', 'IN', 'BEPL', 'AROUND', '117', 'IS', 'GOING', 'STRONG', 'AT', '122']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['INTRADAY', 'UPDATE', 'HERCULES', 'GIVEN', 'AROUND', '142', 'GOING', 'STRONG', 'AT', '144', '90']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'KEEP', 'AN', 'EYE', 'ON', 'AUTOIND', 'ABOVE', '70', '50', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE', 'UPTO', '74']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['AUTOIND', 'CAN', 'ALSO', 'BE', 'TAKEN', 'AS', 'BTST']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'AUTOIND', 'CMP', '70', '50']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['100', 'SHORT', 'TERM', 'TARGET', 'CAN', 'BE', 'PLACED', 'IN', 'AUTOIND']","['exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol']"
"['BEPL', 'ROCKING', 'GIVEN', 'AROUND', '117', 'TOUCHED', '126', 'TODAY', 'ITSELF']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'NANA']"
"['BTST', 'DAAWAT', 'CMP', '99']","['NANA', 'symbol', 'NANA', 'enter']"
"['BTST', 'UPDATE', 'DAAWAT', 'GIVEN', 'AT', '99', 'TOUCHED', '101', '35', 'AUTOIND', 'GIVEN', 'AT', '70', 'LEVELS', 'TOUCHED', '73', '60']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'TIMETECHNO', 'ABOVE', '109', 'SL', '107', 'TARGET', '115', '120']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'BUY', 'SHREYAS', 'CMP', '358', 'SL', '310', 'TARGET', '425', '454']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SHREYAS', 'looks', 'awesome', 'on', 'charts', 'already', 'given', 'at', '358', 'going', 'strongly', 'at', '367', '50', 'now']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['WATCHOUT', 'SHREYAS', 'GIVEN', 'FOR', 'DELIVERY', 'AT', '358', 'GOING', 'STRONG', 'NOW', 'AT', '368', '50']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'EMKAY', 'ITS', 'A', 'FLAG', 'BREAKOUT', 'ABOVE', '82', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA']"
"['FLAG', 'BREAKOUT', 'INTRADAY', 'BUY', 'EMKAY', 'ABOVE', '82', 'SL', '80', 'TARGET', '92']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
['EMKAY'],['symbol']
"['EMKAY', ""DON'T"", 'MISS', 'ABOVE', '82']","['symbol', 'NANA', 'NANA', 'NANA', 'enter']"
"['BRNL', 'LOOKS', 'INTERESTING']","['symbol', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'BRNL', 'CMP', '34', '50', 'SL', '33', 'TARGET', '39', '50']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'PDMJEPAPER', 'CMP', '44', '25', 'SL', '35', 'TARGET', '60']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
['PDMJEPAPER'],['symbol']
"['INTRADAY', 'BUY', 'AURIONPRO', 'ABOVE', '343', 'SL', '339', 'TARGET', '350']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['INTRADAY', 'UPDATE', 'AURIONPRO', 'GIVEN', 'ABOVE', '343', 'NOW', 'GOING', 'UP', 'AT', '346', '80']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'CTE', 'ABOVE', '82', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"[""DON'T"", 'MISS', 'INTRADAY', 'BUY', 'CTE', 'ABOVE', '82', 'SL', '80', 'TARGET', '90']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['INTRADAY', 'UPDATE', 'AURIONPRO', 'GIVEN', 'A', 'BUY', 'ABOVE', '343', 'TOUCHED', 'TARGET', '350']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'exit']"
"['WATCHOUT', 'CTE', 'GIVEN', 'ABOVE', '82', 'ROCKING', 'NOW', 'AT', '84']","['NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit']"
"['CTE', 'GIVEN', 'ABOVE', '82', 'TOUCHED', '85', '50']","['symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'DELIVERY', 'BUY', 'BIRLACABLE', 'ABOVE', '123', 'SL', '111', 'TARGET', '155']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['BIRLACABLE', 'FUNDAMENTALS', 'ARE', 'GOOD']","['symbol', 'NANA', 'NANA', 'NANA']"
"[""don't"", 'miss', 'a', 'move', 'in', 'birlacable', 'above', '123']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter']"
"['BIRCABLE', 'TRYING', 'TO', 'BREAKOUT', 'A', 'MOVE', 'ABOVE', '123', 'CAN', 'GIVE', 'A', 'SIMILAR', 'UPMOVE', 'LIKE', 'CTE']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'WATCHOUT', 'CTE', 'GIVEN', 'ABOVE', '82', 'TOUCHED', '86', '90', 'KEEP', 'ON', 'BOOKING', 'TRAILING', 'ACCORDINGLY']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'KEEP', 'RADAR', 'ON', 'SOMICONVEY']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol']"
"['BIRLACABLE', ""DIDN'T"", 'GO', 'ABOVE', '123', 'HENCE', 'CALL', 'STANDS', 'CANCELLED']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'RESPONIND', 'CMP', '143', 'SL', '130', 'TARGET', '175']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['SHREYAS', 'GIVEN', 'TODAY', 'ABOVE', '362', 'IS', 'NOW', 'ON', 'UPPER', 'CIRCUIT', 'AT', '393', '20']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'TREJHARA', 'ABOVE', '70', '50', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'TREJHARA', 'ABOVE', '70', '50', 'SL', '69', 'TARGET', '81']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['TREJHARA', 'LOOKS', 'LIKE', 'WILL', 'TOUCH', '81', 'VERY', 'QUICKLY']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'DELIVERY', 'CALL', 'DELIVERY', 'BUY', 'JHS', 'CMP', '23', '30', 'SL', '17', 'TARGET', '43', '49']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['JHS', 'LOOKS', 'AWESOME', 'ON', 'CHARTS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['CONVERGENCE', 'OF', 'AVERAGES', 'IS', 'THERE', 'IN', 'JHS', 'LOOKS', 'GOOD']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'GRSE', 'ABOVE', '270', 'SL', '267', 'TARGET', '275', '280']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'MARALOVER', 'LOOKS', 'AWESOME', 'ABOVE', '70']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'enter']"
"['MARALOVER', 'CAN', 'BE', 'TAKEN', 'FOR', 'BTST', 'ALSO']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
['MARALOVERSEAS'],['symbol']
"['BTST', 'GIPCL', 'CMP', '89', '10']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'ARIES', 'ABOVE', '145', 'SL', '143', 'TARGET', '155']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['ARIES', 'LOOKS', 'SUPER', 'HOT', 'ABOVE', '145']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['FRIENDS', 'EYES', 'ON', 'RAMKY', 'ABOVE', '180']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter']"
"['KEEP', 'THE', 'LEVEL', 'OF', 'RAMKY', 'INTACT', 'A', 'MOVE', 'ABOVE', '180', 'WILL', 'GIVE', 'A', 'SUPER', 'DUPER', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['WATCHOUT', 'OUR', 'CALL', 'IN', 'RAMKY', 'GIVEN', 'ABOVE', '180', 'ROCKING', 'NOW', 'AT', '189', '15', 'UPPER', 'CIRCUIT']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'ELGIRUBCO', 'CMP', '33', '40', 'LOOKS', 'GOOD', 'FOR', 'QUICK', 'SHORT', 'TERM']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'PTL', 'CMP', '30', '45', 'SL', '26', 'TARGET', '45', '57', '65']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'exit', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['PTL', 'FUNDAMENTALS', 'ARE', 'GOOD']","['symbol', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'HISARMET', 'CMP', '143', 'SL', '113', 'TARGET', '200', 'HUGE', 'MOMENTUM', 'ABOVE', '148']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'enter']"
"['WATCHOUT', 'HISARMET', 'GIVEN', 'FOR', 'DELIVERY', 'AT', '143', 'GOING', 'STRONG', 'AT', '150']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit']"
"['FRIENDS', 'EYES', 'ON', 'CMICABLES', 'CMP', '29', '30', 'LOOKING', 'GOOD', 'FOR', '33', 'INTRADAY']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA']"
"['SUPER', 'DUPER', 'DELIVERY', 'BUY', 'CMICABLES', 'CMP', '29', '35', 'SL', '24', 'TARGET', '53']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"[""DON'T"", 'MISS', 'CMICABLES', 'LOOKING', 'VERY', 'GOOD']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['BTST', 'LUMAXTECH', 'CMP', '267']","['NANA', 'symbol', 'NANA', 'enter']"
"['LUMAXTECH', 'GIVEN', 'AT', '267', 'FOR', 'BTST', 'GOING', 'UP', 'AT', '271']","['symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['BTST', 'TIMETECHNO', 'CMP', '117', '50']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['BTST', 'UPDATE', 'LUMAXTECH', 'GIVEN', 'AT', '267', 'TOUCHED', '274', '50', 'TIMETECHNO', 'GIVEN', 'AT', '117', '50', 'TOUCHED', '121', '55']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'ASTRON', 'ABOVE', '40', '50', 'SL', '39', 'TARGET', '47', '50']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'TEXMOPIPES', 'CMP', '62', 'SL', '60', '50', 'TARGET', '70']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['TEXMOPIPES', 'LOOKING', 'FABULOUS']","['symbol', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'GRSE', 'ABOVE', '286', 'SL', '283', 'TARGET', '291']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['FRIENDS', 'EYES', 'ON', 'VETO', 'LOOKS', 'GOOD', 'ABOVE', '109', '50', '110', 'AS', 'A', 'FLAG', 'BREAKOUT', 'PATTERN']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
