time,message,prediction,isPredAccurate
2022-09-05 07:09:41,"DON'T MISS ZODIACLOTH

IT CAN EASILY TOUCH 106+ LEVELS INTRADAY ","['' 'DON' ""'"" 'T' 'MISS' 'ZODIACLOTH' 'IT' 'CAN' 'EASILY' 'TOUCH' '106'
 '+' 'LEVELS' 'INTRADAY']",True
2022-09-05 07:08:24,"INTRADAY

BUY ZODIACLOTH ABOVE 96 SL 94 TARGET 106 ",['' 'INTRADAY' 'BUY' 'ZODIACLOTH' 'ABOVE' '96' 'SL' '94' 'TARGET' '106'],True
2022-09-05 06:55:56,49 being the only hurdle... above that quick upmove can be seen ,"['' '49' 'being' 'the' 'only' 'hurdle...above' 'that' 'quick' 'upmove'
 'can' 'be' 'seen']",True
2022-09-05 06:53:23,"FRIENDS...

BANG

LOOKS GOOD FOR DELIVERY ",['' 'FRIENDS...' 'BANG' 'LOOKS' 'GOOD' 'FOR' 'DELIVERY'],True
2022-09-05 06:47:00,"FRIENDS...
EYES ON 
ASPINWALL
ITS ON A SUPER DUPER FLAG PATTERN ","['' 'FRIENDS...EYES' 'ON' 'ASPINWALL' 'ITS' 'ON' 'A' 'SUPER' 'DUPER'
 'FLAG' 'PATTERN']",True
2022-09-05 06:13:20,"KEYFINSERV... —> 
ANYTIME.. IT CAN GIVE A STRONG UPMOVE ","['' 'KEYFINSERV' '...—' '>' 'ANYTIME..IT' 'CAN' 'GIVE' 'A' 'STRONG'
 'UPMOVE']",True
2022-09-05 06:12:19,"OPEN - LOW IS SAME AND IS A VERY BULLISH SIGN... 

WE MAY SEE 135+ INTRADAY ","['' 'OPEN' '-' 'LOW' 'IS' 'SAME' 'AND' 'IS' 'A' 'VERY' 'BULLISH'
 'SIGN...WE' 'MAY' 'SEE' '135' '+' 'INTRADAY']",False
2022-09-05 06:11:26,KEYFINSERV.. LOOKS VERY PROMISING.. DON'T MISS ABOVE 122 - 123 ,"['' 'KEYFINSERV' '..LOOKS' 'VERY' 'PROMISING..DON' ""'"" 'T' 'MISS' 'ABOVE'
 '122' '-' '123']",True
2022-09-05 06:08:53,INTRADAY : BUY KEYFINSERV ABOVE 121 SL 119 TARGET 135+ ,"['' 'INTRADAY' ':' 'BUY' 'KEYFINSERV' 'ABOVE' '121' 'SL' '119' 'TARGET'
 '135' '+']",True
2022-09-05 06:07:24,"FRIENDS..
EYES ON KEYFINSERV
ABOVE 121 CAN GIVE A QUICK UPMOVE ","['' 'FRIENDS..EYES' 'ON' 'KEYFINSERV' 'ABOVE' '121' 'CAN' 'GIVE' 'A'
 'QUICK' 'UPMOVE']",True
2022-09-05 06:03:56,"V2RETAIL —> 
Company's median sales growth is 18.5% of last 10 years ","['' 'V2RETAIL' '—' '>' 'Company' ""'"" 's' 'median' 'sales' 'growth' 'is'
 '18.5' '%' 'of' 'last' '10' 'years']",True
2022-09-05 05:52:00,INTRADAY : BUY V2RETAIL ABOVE 126 SL 124 TARGET 136 ,"['' 'INTRADAY' ':' 'BUY' 'V2RETAIL' 'ABOVE' '126' 'SL' '124' 'TARGET'
 '136']",True
2022-09-05 05:06:41,"BTST UPDATE

WELCORP GIVEN AT 241 TOUCHED 254+ TODAY ","['' 'BTST' 'UPDATE' 'WELCORP' 'GIVEN' 'AT' '241' 'TOUCHED' '254' '+'
 'TODAY']",False
2022-09-02 09:59:10,"INDOTECH... TARGET OF 195 ALMOST ACHIEVED (HIGH : 194.70)

INTRADAY BUY GIVEN ABOVE 183 ","['' 'INDOTECH' '...TARGET' 'OF' '195' 'ALMOST' 'ACHIEVED' '(' 'HIGH' ':'
 '194' '.' '70' ')' 'INTRADAY' 'BUY' 'GIVEN' 'ABOVE' '183']",False
2022-09-02 09:54:32,"INDOTECH.. GIVEN ABOVE 183 IS GOING STRONG AT 190.65

KEEP ON BOOKING ","['' 'INDOTECH' '..GIVEN' 'ABOVE' '183' 'IS' 'GOING' 'STRONG' 'AT' '190.65'
 'KEEP' 'ON' 'BOOKING']",False
2022-09-02 09:51:54,"INTRADAY UPDATE

SHANKARA GIVEN ABOVE 787 TOUCHED 798 ",['' 'INTRADAY' 'UPDATE' 'SHANKARA' 'GIVEN' 'ABOVE' '787' 'TOUCHED' '798'],True
2022-09-02 09:43:24,BTST : WELCORP CMP 241 ,['' 'BTST' ':' 'WELCORP' 'CMP' '241'],True
2022-09-02 09:41:48,INDOTECH.. MOVING UP 183 - 189.80 ,['' 'INDOTECH' '..MOVING' 'UP' '183' '-' '189.80'],True
2022-09-02 09:12:56,INTRADAY  :  BUY INDOTECH ABOVE 183 SL 180 TARGET 195 - 200+ ,"['' 'INTRADAY' ':' 'BUY' 'INDOTECH' 'ABOVE' '183' 'SL' '180' 'TARGET'
 '195' '-' '200' '+']",True
2022-09-02 09:11:49,"EYES ON 

INDOTECH

ITS REVERSING ",['' 'EYES' 'ON' 'INDOTECH' 'ITS' 'REVERSING'],True
2022-09-02 08:18:14,BINDAAAST BUY... AT THESE LEVELS.. FOR 96 - 105+ ,['' 'BINDAAAST' 'BUY...AT' 'THESE' 'LEVELS..FOR' '96' '-' '105' '+'],True
2022-09-02 08:16:00,CAN TARGET 96 IN SHORT TERM ,['' 'CAN' 'TARGET' '96' 'IN' 'SHORT' 'TERM'],True
2022-09-02 08:15:27,EMAMIREAL : CUP AND HANDLE PATTERN ,['' 'EMAMIREAL' ':' 'CUP' 'AND' 'HANDLE' 'PATTERN'],True
2022-09-02 08:12:47,"INTRADAY

BUY EMAMIREAL ABOVE 73 SL 71 TARGET 83

SUPER DUPER (CUP AND HANDLE PATTERN) ","['' 'INTRADAY' 'BUY' 'EMAMIREAL' 'ABOVE' '73' 'SL' '71' 'TARGET' '83'
 'SUPER' 'DUPER' '(' 'CUP' 'AND' 'HANDLE' 'PATTERN' ')']",True
2022-09-02 08:11:56,"SUPER DUPER CUP AND HANDLE PATTERN

BUY EMAMIREAL ABOVE 73 ","['' 'SUPER' 'DUPER' 'CUP' 'AND' 'HANDLE' 'PATTERN' 'BUY' 'EMAMIREAL'
 'ABOVE' '73']",True
2022-09-02 07:42:14,INTRADAY : BUY JOCIL ABOVE 203 SL 200 TARGET 215 - 220 ,"['' 'INTRADAY' ':' 'BUY' 'JOCIL' 'ABOVE' '203' 'SL' '200' 'TARGET' '215'
 '-' '220']",True
2022-09-02 07:41:24,"ANOTHER BREAKOUT SCRIP

JOCIL

ABOVE 203 CAN GIVE A SUPER UPMOVE ","['' 'ANOTHER' 'BREAKOUT' 'SCRIP' 'JOCIL' 'ABOVE' '203' 'CAN' 'GIVE' 'A'
 'SUPER' 'UPMOVE']",True
2022-09-02 07:31:47,A MOVE ABOVE 66 IN CORDSCABLE.. CAN DRIVE IT UPWARDS ,"['' 'A' 'MOVE' 'ABOVE' '66' 'IN' 'CORDSCABLE' '..CAN' 'DRIVE' 'IT'
 'UPWARDS']",True
2022-09-02 07:31:04,CORDSCABLE ON A SUPER DUPER WEEKLY BREAKOUT... DON'T MISS ,"['' 'CORDSCABLE' 'ON' 'A' 'SUPER' 'DUPER' 'WEEKLY' 'BREAKOUT...DON' ""'""
 'T' 'MISS']",True
2022-09-02 07:28:14,WEEKLY CHART SHOWS SUPER TRENDLINE BREAKOUT AND FLAG PATTERN ,"['' 'WEEKLY' 'CHART' 'SHOWS' 'SUPER' 'TRENDLINE' 'BREAKOUT' 'AND' 'FLAG'
 'PATTERN']",True
2022-09-02 07:27:06,"INTRADAY

BUY CORDSCABLE ABOVE 66 SL 64 TARGET 76 ",['' 'INTRADAY' 'BUY' 'CORDSCABLE' 'ABOVE' '66' 'SL' '64' 'TARGET' '76'],True
2022-09-02 07:26:30,FRIENDS.. EYES ON CORDSCABLE ,['' 'FRIENDS..EYES' 'ON' 'CORDSCABLE'],True
2022-09-02 06:59:09,INTRADAY : BUY VERTOZ ABOVE 88 SL 86.50 TARGET 100+ ,"['' 'INTRADAY' ':' 'BUY' 'VERTOZ' 'ABOVE' '88' 'SL' '86.50' 'TARGET' '100'
 '+']",True
2022-09-02 06:58:15,"FRIENDS...

EYES ON VERTOZ

ABOVE 88 CAN GIVE A SUPERB UPMOVE ","['' 'FRIENDS...EYES' 'ON' 'VERTOZ' 'ABOVE' '88' 'CAN' 'GIVE' 'A' 'SUPERB'
 'UPMOVE']",True
2022-09-02 06:34:36,PIONEEREMB... ONCE IT MOVES ABOVE 46.50 .. THEN IT CAN BE A NON-STOP UPMOVER ,"['' 'PIONEEREMB' '...ONCE' 'IT' 'MOVES' 'ABOVE' '46.50' '..THEN' 'IT'
 'CAN' 'BE' 'A' 'NON' '-' 'STOP' 'UPMOVER']",True
2022-09-02 06:29:03,"PIONEEREMB.. CAN GIVE A SAME UPMOVE LIKE HUHTAMAKI...

JUST A MOVE ABOVE 46.50 REQUIRED ","['' 'PIONEEREMB' '..CAN' 'GIVE' 'A' 'SAME' 'UPMOVE' 'LIKE' 'HUHTAMAKI'
 '...JUST' 'A' 'MOVE' 'ABOVE' '46.50' 'REQUIRED']",True
2022-09-02 06:20:34,INTRADAY : BUY PIONEEREMB ABOVE 46.50 SL 45 TARGET 54+ ,"['' 'INTRADAY' ':' 'BUY' 'PIONEEREMB' 'ABOVE' '46.50' 'SL' '45' 'TARGET'
 '54' '+']",True
2022-09-02 06:19:38,"FRIENDS..

KEEP ON RADAR

PIONEEREMB

ABOVE 46  - 46.50 CAN GIVE A SUPER UPMOVE ","['' 'FRIENDS..KEEP' 'ON' 'RADAR' 'PIONEEREMB' 'ABOVE' '46' '-' '46.50'
 'CAN' 'GIVE' 'A' 'SUPER' 'UPMOVE']",True
2022-09-02 06:11:12,"INTRADAY UPDATE

HUHTAMAKI GIVEN ABOVE 195 GOING STRONG AT 199+

KEEP ON BOOKING / TRAILING ACCORDINGLY ","['' 'INTRADAY' 'UPDATE' 'HUHTAMAKI' 'GIVEN' 'ABOVE' '195' 'GOING' 'STRONG'
 'AT' '199' '+' 'KEEP' 'ON' 'BOOKING' '/' 'TRAILING' 'ACCORDINGLY']",True
2022-09-02 06:04:50,INTRADAY : BUY SHANKARA CMP 787 SL 778 TARGET 800+ ,"['' 'INTRADAY' ':' 'BUY' 'SHANKARA' 'CMP' '787' 'SL' '778' 'TARGET' '800'
 '+']",True
2022-09-02 05:51:37,ON A VERGE OF BREAKOUT.. ANY TIME.. ABOVE 195 CAN BLAST..... ,"['' 'ON' 'A' 'VERGE' 'OF' 'BREAKOUT..ANY' 'TIME..ABOVE' '195' 'CAN'
 'BLAST.....']",True
2022-09-02 05:50:35,SUCH REVERSAL PATTERNS ARE VERY POWERFUL... RSI ALSO BREAKING OUT... ,"['' 'SUCH' 'REVERSAL' 'PATTERNS' 'ARE' 'VERY' 'POWERFUL...RSI' 'ALSO'
 'BREAKING' 'OUT...']",True
2022-09-02 05:49:46,ABOVE 195 CAN GIVE A WHOOPING... UPMOVE.... ,['' 'ABOVE' '195' 'CAN' 'GIVE' 'A' 'WHOOPING...UPMOVE....'],True
2022-09-02 05:49:06,ON A TRENDLINE BREAKOUT.. DON'T MISS ABOVE 195 ,"['' 'ON' 'A' 'TRENDLINE' 'BREAKOUT..DON' ""'"" 'T' 'MISS' 'ABOVE' '195']",True
2022-09-02 05:48:02,"INTRADAY

BUY HUHTAMAKI ABOVE 195 SL 192 TARGET 205 - 211+ ","['' 'INTRADAY' 'BUY' 'HUHTAMAKI' 'ABOVE' '195' 'SL' '192' 'TARGET' '205'
 '-' '211' '+']",True
2022-09-02 05:46:47,"FRIENDS..

EYES ON HUHTAMAKI..

ABOVE 195 CAN GIVE A QUICK UPMOVE ","['' 'FRIENDS..EYES' 'ON' 'HUHTAMAKI' '..ABOVE' '195' 'CAN' 'GIVE' 'A'
 'QUICK' 'UPMOVE']",True
2022-09-02 05:41:57,SHALPAINTS.. ABOVE 180 CAN BE A ROCKET ,['' 'SHALPAINTS' '..ABOVE' '180' 'CAN' 'BE' 'A' 'ROCKET'],True
2022-09-02 05:40:00,INTRADAY : BUY SHALPAINTS CMP 176 SL 174 TARGET 185 - 190 ,"['' 'INTRADAY' ':' 'BUY' 'SHALPAINTS' 'CMP' '176' 'SL' '174' 'TARGET'
 '185' '-' '190']",True
2022-09-02 05:21:49,"SUPER DUPER FLAG BREAKOUT

CONFIRMATION ABOVE 49.50 

FOR A SUPER DUPER UPMOVE... DON'T MISS ",[{'enter': 49.5}],True
2022-09-02 05:20:05,"FLAG PATTERN

INTRADAY

BUY JAIBALAJI ABOVE 49.50 SL 47 TARGET 57+ ","[{'intraday': 'INTRADAY', 'symbol': 'JAIBALAJI', 'enter': 49.5, 'sl': 47.0, 'exit': 57.0}]",True
2022-09-02 05:19:53,"FLAG PATTERN

BUY JAIBALAJI ABOVE 49.50 SL 47 TARGET 57+ ","[{'symbol': 'JAIBALAJI', 'enter': 49.5, 'sl': 47.0, 'exit': 57.0}]",True
2022-09-02 02:37:26, ,[{}],True
2022-09-01 09:59:46,RELIGARE.. OUR BTST GIVEN AT 148 TOUCHED 154 TODAY ITSELF ,"[{'symbol': 'RELIGARE', 'enter': 148.0, 'exit': 154.0}]",False
2022-09-01 09:41:17,BTST : TATACONSUMER CMP 837 ,"[{'btst': 'BTST', 'symbol': 'TATACONSUMER', 'enter': 837.0}]",True
2022-09-01 09:30:00,RELIGARE DID 148 TO 151.75 TODAY ITSELF ,"[{'symbol': 'RELIGARE', 'enter': 148.0, 'momentum': 151.0, 'touched': 75.0}]",False
2022-09-01 09:17:59,BTST : GPTINFRA CMP 95 ,"[{'btst': 'BTST', 'symbol': 'GPTINFRA', 'enter': 95.0}]",True
2022-09-01 09:15:59,BTST : RELIGARE CMP 148 ,"[{'btst': 'BTST', 'symbol': 'RELIGARE', 'enter': 148.0}]",True
2022-09-01 09:09:37,GPTINFRA.. A MOVE ABOVE 96 CAN GIVE A SUPER DUPER UPMOVE ,"[{'symbol': 'GPTINFRA', 'enter': 96.0}]",
2022-09-01 09:03:42,LOOKING SUPERB ON CHARTS ,,
2022-09-01 09:03:39,KEEP ON RADAR : GPTINFRA FOR BTST ALSO ,,
2022-09-01 08:48:46,WEEKLY CHART SHOWING SUPER DUPER FLAG PATTERN ,,
2022-09-01 08:46:03,OPEN-LOW IS SAME IN GPTINFRA... A MOVE ABOVE 96 .... AWESOME UPMOVE COMING... DON'T MISS ,,
2022-09-01 08:45:09,SUPER FUNDAMENTALS.. DON'T MISS GPTINFRA.. FOR A QUICK UPMOVE ,,
2022-09-01 08:43:50,INTRADAY : BUY GPTINFRA ABOVE 96 SL 94 TARGET 106+ ,,
2022-09-01 08:42:56,"FRIENDS..

EYES ON GPTINFRA

ABOVE 96 CAN GIVE A QUICK UPMOVE ",,
2022-09-01 07:54:17,MADRASFERT.. LOOKING AWESOME ON CHARTS ,,
2022-09-01 07:52:14,"DELIVERY

BUY MADRASFERT CMP 52.70 SL 44 TARGET 65 - 75 ",,
2022-09-01 07:49:42,ALMONDZ BREAKING OUT... FOR A MOVE ABOVE 92 ... ,,
2022-09-01 07:48:47,DON'T MISS A MOVE ABOVE 92 IN ALMONDZ....... ,,
2022-09-01 07:44:53,INTRADAY : BUY ALMONDZ ABOVE 92 SL 90 TARGET 103 - 107 ,,
2022-09-01 07:43:03,"ANOTHER ONE

ALMONDZ.. ABOVE 92 CAN  SHOOT UP... WATCHOUT ",,
2022-09-01 07:36:44,"FRIENDS... EYES ON AKG

CMP 50 

CAN GIVE 94+ AS SHORT TERM TARGET ",,
2022-09-01 07:24:42,GREENPLY CAN SHOW 225+ IN A WEEK ,,
2022-09-01 07:09:06,RSI GIVING POSITIVE DIVERGENCE IN PRAXIS ,,
2022-09-01 07:07:32,GOOD FUNDAMENTALS ,,
2022-09-01 07:06:44,"MEDIUM TERM 

DELIVERY

BUY PRAXIS CMP 30 SL 24 TARGET 43 - 50 ",,
2022-09-01 07:03:48,INTRADAY : BUY GREENPLY CMP 192.65 SL 190 TARGET 200+ ,,
2022-09-01 06:45:05,OMAXAUTO.. HUGE MOMENTUM COMING ABOVE 53 DON'T MISS ,,
2022-09-01 06:43:44,"DELIVERY

BUY OMAXAUTO CMP 51.75

MOMENTUM ABOVE 52 - 52.50 

SL 43 TARGET 85+ ",,
2022-09-01 06:38:39,"BLISSGVS DID 81 TO 83.60

ELECTHERM DID 86 TO 88.95 ",,
2022-09-01 06:36:02,"SUPER DUPER INTRADAY

BUY ELECTHERM ABOVE 86 SL 84.50 TARGET 96+ ",,
2022-09-01 06:34:55,"FRIENDS..

EYES ON ELECTHERM... ",,
2022-09-01 06:03:29,"TATACONSUMER DIDN'T GO ABOVE 836 (GIVEN LEVEL) 

HENCE CALL STANDS CANCELLED ",,
2022-09-01 05:56:43,"SUPER PATTERN IN BLISSGVS

MOMENTUM ABOVE 84 ",,
2022-09-01 05:51:46,INTRADAY : BUY BLISSGVS ABOVE 81 SL 79 TARGET 90+ ,,
2022-09-01 05:50:00,"FRIENDS..

EYES ON BLISSGVS ABOVE 81 FOR A ROCKET UPMOVE ",,
2022-09-01 05:03:55,INTRADAY : BUY TATACONSUM ABOVE 836 SL 825 TARGET 850 - 865 ,,
2022-09-01 04:49:57,DON'T MISS MMFL ,,
2022-09-01 04:48:46,"MMFL.. ON A FLAG BREAKOUT..

A MOVE ABOVE 990 CAN TARGET HUGE HUGE HUGE UPMOVE ",,
2022-09-01 04:47:33,"FLAG BREAKOUT

INTRADAY : BUY MMFL ABOVE 990 SL 980 TARGET 1025 - 1050 ",,
2022-09-01 04:46:25,"friends..

eyes on MMFL

is on a flag breakout ",,
2022-09-01 04:38:06,"INTRADAY UPDATE

PPL GIVEN ABOVE 190 TOUCHED 196 INTRADAY ",,
2022-09-01 04:22:53,OPEN - LOW IS ALSO SAME.. VERY BULLISH... ,,
2022-09-01 04:22:05,PPL : CUP AND HANDLE PATTERN.. DON'T MISS ,,
2022-09-01 04:20:16,"SUPER DUPER INTRADAY

BUY PPL ABOVE 190 SL 187 TARGET 210 - 215 - 220 ",,
2022-09-01 02:17:57, ,,
2022-08-30 12:49:32, ,,
2022-08-30 09:53:54,BTST : ICICIBANK CMP 889 ,,
2022-08-30 09:46:57,BTST GIVEN IN WABAG AT 261 TOUCHED 266+ INTRADAY ITSELF ,,
2022-08-30 09:33:10,BIRLAMONEY.. SUPER DUPER UPMOVE COMING ,,
2022-08-30 09:31:48,BTST : BIRLAMONEY CMP 59.40 ,,
2022-08-30 09:31:18,DON'T MISS BIRLAMONEY AS BTST ,,
2022-08-30 09:24:49,BTST : WABAG CMP 261 ,,
2022-08-30 08:15:31,INTRADAY : BUY GOCLCORP ABOVE 325 SL 321 TARGET 335 - 340 ,,
2022-08-30 07:33:08,DEEPENR ON 97.40 (UPPER CIRCUIT) ,,
2022-08-30 07:29:50,DELIVERY : BUY DEEPENR CMP 95 SL 74 TARGET 150 ,,
2022-08-30 06:33:47,INTRADAY : BUY SPECIALITY ABOVE 208 SL 206 TARGET 215 - 220 ,,
2022-08-30 05:58:30,"HOVS DIDN'T GO ABOVE 63

SMLISUZU DIDN'T GO ABOVE 760

HENCE BOTH CALLS STANDS CANCELLED ",,
2022-08-30 05:50:04,OPEN - LOW IS SAME.. HENCE BULLISH SIGN ,,
2022-08-30 05:46:47,ARROW SHOWN IS THE CONFIRMATION... FOR FLAG AT 69.50 .. LOOKING AWESOME.. DON'T MISS ,,
2022-08-30 05:45:46,SUPERB FUNDAMENTALS... DON'T MISS ,,
2022-08-30 05:44:47,"SUPER DUPER 

FLAG PATTERN

INTRADAY : BUY SHREDIGCEM ABOVE 69.50 - 70 SL 67.50 TARGET 79+ ",,
2022-08-30 05:43:22,"FLAG PATTERN

SHREDIGCEM ABOVE 69.50 - 70 ",,
2022-08-30 05:12:12,INTRADAY : BUY SMLISUZU ABOVE 760 SL 750 TARGET 775 - 790 - 815 ,,
2022-08-30 04:52:27,INTRADAY : BUY HOVS ABOVE 63 SL 61 TARGET 69 ,,
2022-08-30 04:42:53,SSWL : FUNDAMENTALS ,,
2022-08-30 04:42:26,SSWL : HUGE FLAG BREAKOUT IN MAKING ,,
2022-08-30 04:41:35,"DELIVERY

BUY SSWL CMP 890

ADD ON DIPS ALSO

SL 670 TARGET 1200 - 1350 ",,
2022-08-30 04:28:11,"INTRADAY

BUY MANINFRA ABOVE 94 SL 92 TARGET 105 ",,
2022-08-30 04:27:22,"FRIENDS..

EYES ON MANINFRA ",,
2022-08-30 04:08:58,SMALL FLAG PATTERN IN MAKING ,,
2022-08-30 04:05:06,INTRADAY : BUY NAHARINDUS ABOVE 128 - 129 SL 126 TARGET 140 ,,
2022-08-30 04:04:01,"FRIENDS..

KEEP EYES ON NAHARINDUS ",,
2022-08-30 02:33:41, ,,
2022-08-29 10:00:10,"BTST GIVEN IN VAIBHAVGBL GOING STRONG AT 340

KAMATHHOTEL GIVEN AT 95 GOING STRONG AT 97+ ",,
2022-08-29 09:40:43,"KAMATHOTEL LOOKING VERY PROMISING... DON'T MISS

BTST TARGETS AT 110+ 

EXTREME SHORT TERM DELIVERY TARGETS 141+ ",,
2022-08-29 09:37:42,"BTST : KAMATHOTEL ABOVE 95

FLAG BREAKOUT BTST

DON'T MISS ",,
2022-08-29 09:36:26,"FLAG BREAKOUT 

BTST

KAMATHOTEL ABOVE 95

DON'T MISS ",,
2022-08-29 09:28:42,BTST : VAIBHAVGBL CMP 335 ,,
2022-08-29 09:20:53,"WATCHOUT

SOMICONVEY GIVEN ABOVE 47 GOING STRONGLY UP AT 52+

KEEP ON BOOKING / TRAILING ACCORDINGLY ",,
2022-08-29 09:04:31,ELGIRUBCO.. IS ALSO ON A REVERSAL ON WEEKLY CHARTS.. VERY SOON HOT UPMOVE COMING ,,
2022-08-29 08:58:17,SOMICONVEY..GOING UP... ABV 47 GOING STRONG AT 48.95+ ,,
2022-08-29 08:57:06,ELGIRUBCO.. HAS BROKEN OUT.. DON'T MISS ,,
2022-08-29 08:55:02,"INTRADAY CUM BTST

BUY ELGIRUBCO ABOVE 34 SL 32.50 TARGET 36.85 (INTRADAY)

BTST POSSIBLY 41+ ",,
2022-08-29 08:53:55,DON'T MISS ELGIRUBCO ,,
2022-08-29 08:17:25,INTRADAY WE MAY SEE 45+ ,,
2022-08-29 08:16:11,MANAKSTEEL.. LOOKING FABULOUS... BINDAAAST BUY ,,
2022-08-29 08:15:00,MANAKSTEEL ,,
2022-08-29 08:14:04,DELIVERY : BUY MANAKSTEEL CMP 40.50 SL 34 TARGET 63+ ,,
2022-08-29 08:02:37,MAXIND.. ON UPPER CIRCUIT 91.05.. TODAY GIVEN ABV 81 FOR BUY ,,
2022-08-29 08:01:51,OUR TODAY'S FIRST CALL IN POLYMED ABOVE 785 ROCKING NOW AT 825+ ,,
2022-08-29 07:41:47,OPEN-LOW IN SOMICONVEY IS SAME ,,
2022-08-29 07:39:02,MULTIPLE TOPS ARE VERY POWERFUL.. HENCE A MOVE ABOVE THOSE LEVELS.. CAN GIVE A QUICK UPMOVE ,,
2022-08-29 07:32:33,"QUICK TRADE

INTRADAY : BUY SOMICONVEY ABOVE 47 SL 45.50 TARGET 55 ",,
2022-08-29 07:15:05,CONFIRMATION LEVEL IS OF 119 .. A MOVE ABOVE 119 CAN GIVE A GOOD UPMOVE ,,
2022-08-29 07:13:13,SUPER FUNDAMENTALS IN ADSL... WATCHOUT ,,
2022-08-29 07:11:41,DELIVERY : BUY ADSL ABOVE 119 SL 105 TARGET 145 - 165 ,,
2022-08-29 07:10:34,"FRIENDS...

KEEP ON RADAR

ADSL CMP 118.25

A MOVE ABOVE 119 CAN GIVE A QUICK UPMOVE ",,
2022-08-29 06:54:27,INTRADAY : BUY AEGISCHEM ABOVE 293 SL 290 TARGET 300 - 310 - 320 ,,
2022-08-29 06:05:26,"DELIVERY : BUY APOLLO CMP 149.30 SL 127 TARGET 185 - 223+

MOMENTUM ABOVE 150 ",,
2022-08-29 05:59:45,NOW WAIT FOR FMGOETZE.. TO CROSS GIVEN LEVEL FOR A BLAST ,,
2022-08-29 05:40:17,KEEP LEVEL INTACT IN FMGOETZE....... FOR SUPER DUPER UPMOVE... ,,
2022-08-29 05:37:49,"JUST LIKE MAXIND... 

FMGOETZE..ONCE IT MOVES ABOVE 294 CAN GIVE A ZOOMING UPMOVE ",,
2022-08-29 05:35:51,"WATCHOUT...

MAXIND.. GIVEN ABOVE 81 ROCKING NOW AT 84+ ",,
2022-08-29 05:32:57,FMGOETZE.. CAN GIVE A ROCKET UPMOVE.. ONCE IT MOVES ABOVE 294... WATCHOUT ,,
2022-08-29 05:31:45,RSI BREAKING OUT... ON'T MISS ,,
2022-08-29 05:30:53,DON'T MISS FMGOETZE... IT CAN GIVE A ROCKING UPMOVE..ONCE IT CROSSES 294 ,,
2022-08-29 05:30:03,INTRADAY : BUY FMGOETZE ABOVE 294 SL 291 TARGET 310 - 325 - 335+ ,,
2022-08-29 05:13:58,MAXIND.. chart looks good ,,
2022-08-29 05:06:09,"INTRADAY : 

BUY MAXIND ABOVE 81 SL 79 TARGET 91 ",,
2022-08-29 05:05:33,"FRIENDS..

EYES ON 

MAXIND..

ABOVE 81 CAN GIVE A QUICK UPMOVE ",,
2022-08-29 04:52:21,"WATCHOUT FRIENDS...

MARKET MINUS 822

OUR BUY GIVEN IN POLYMED ABOVE 785 TOUCHED 798+ ",,
2022-08-29 04:34:51,INTRADAY  :BUY POLYMED ABOVE 785 SL 775 TARGET 800 - 815 ,,
2022-08-29 01:18:53, ,,
2022-08-26 09:46:33,UACLFUEL.. GIVEN FOR BTST AROUND 135.50 ALSO GOINT UP.. AT 138+ ,,
2022-08-26 09:45:03,SIS.. GIVENFOR BTST AT 458 TOUCHED 461.90 INTRADAY ,,
2022-08-26 09:30:41,DON'T MISS THE ARROW WALA LEVELS... ,,
2022-08-26 09:28:01,"TRIPPLE TOP

UCALFUEL

DON'T MISS A BTST BUY ABOVE 136 - 136.50 ",,
2022-08-26 09:25:24,BTST : SIS CMP 458 ,,
2022-08-26 07:58:35,FRIENDS.. DON'T MISS MANGALAM.. KEEP IT ON RADAR ,,
2022-08-26 07:55:31,CONVERGENCE OF AVERAGES HAPPENING.. DON'T MISS ,,
2022-08-26 07:47:37,"AUSOMENT.. STARTED UPMOVE

GIVEN AT 82 TOUCHED 84.70 ",,
2022-08-26 07:39:16,MANAKSIA.. REVERSING.. RSI BREAKING OUT.. ANY MOMENT IT CAN GIVE AN UPMOVE ,,
2022-08-26 07:35:31,"INTRADAY

BUY MANAKSIA ABOVE 79 SL 77 TARGET 90

HUGE MOMENTUM ABOVE 80 ",,
2022-08-26 07:34:47,MANAKSIA looks hot above 79 ,,
2022-08-26 07:26:32,INTRADAY : BUY RKFORGE ABOVE 192 SL 189 TARGET 205+ ,,
2022-08-26 07:14:49,"INTRADAY UPDATE

KIOCL GIVEN ABOVE 200 TOUCHED 206+ ",,
2022-08-26 07:11:33,AWESOME FUNDAMENTALS ,,
2022-08-26 07:10:29,DON'T MISS.. INTRADAY : 220+ MAY BE POSSIBLE ,,
2022-08-26 07:09:30,"DELIVERY : BUY KIOCL CMP 199.25 

MOMENTUM ABOVE 200 

SL 185 TARGET 250+ ",,
2022-08-26 07:07:47,"FRIENDS...

KIOCL.. DON'T MISS ABOVE 200 ",,
2022-08-26 06:46:30,DON'T MISS ,,
2022-08-26 06:46:25,AUSOMENT... ,,
2022-08-26 06:43:34,"FRIENDS.. EYES ON AUSOMENT 

ABOVE 82 IS A FLAG BREAKOUT ",,
2022-08-26 06:39:54,"WATCHOUT FRIENDS...

REFEX GIVEN FOR BUY AT 135 GOING STRONG AT 142+ ",,
2022-08-26 06:22:48,"REFEX IS TRYING TO BREAKOUT

OPEN - LOW IS SAME.. WHICH IS A BULLISH SIGN ",,
